SEQKEY;Response;Creative;Marketing Segment;CHANNEL
UB0061780320;N;A;13;Email
UB0062698614;N;A;35;Web
UB006310857;N;A;35;Direct Mail
UB0063222411;N;A;35;Email
UB006337764;N;A;13;Email
UB0063548212;N;A;13;Direct Mail
UB0063611818;N;A;35;Direct Mail
UB0063710816;N;A;13;Email
UB006398318;N;A;35;Email
UB0064365016;N;A;13;Direct Mail
UB0064781818;N;A;35;Email
UB006607875;N;A;1;Direct Mail
UB0066365817;N;A;35;Email
UB006639711;N;A;35;Email
UB0066706315;N;A;13;Web
UB0069101410;N;A;13;Email
UB0069105519;Y;A;13;Direct Mail
UB0069135214;N;A;35;Direct Mail
UB006952051;N;A;13;Email
UB0070115112;N;A;13;Email
UB0070902215;N;A;13;Email
UB007092792;N;A;13;Email
UB0071217412;N;A;35;Direct Mail
UB0071811414;N;A;35;Email
UB007198156;N;A;35;Web
UB007203912;N;A;35;Email
UB0072160520;N;A;35;Email
UB0072343719;N;A;1;Web
UB007259785;Y;A;13;Web
UB007265882;N;A;35;Web
UB0072787512;N;A;13;Web
UB007279586;N;A;13;Web
UB0072970711;N;A;35;Email
UB007429571;N;A;13;Email
UB007433283;N;A;35;Email
UB0074425010;N;A;35;Email
UB007453492;N;A;35;Direct Mail
UB007466289;Y;A;35;Email
UB0074786515;N;A;35;Web
UB0074874919;N;A;35;Email
UB0074884817;N;A;54;Direct Mail
UB007531606;N;A;13;Direct Mail
UB0075946414;N;A;13;Email
UB0076869713;N;A;35;Web
UB007711886;N;A;35;Direct Mail
UB0077137819;N;A;1;Email
UB0077717712;N;A;35;Email
UB0078640017;N;A;35;Direct Mail
UB007879523;N;A;35;Email
UB007940819;N;A;54;Web
UB0080126610;N;A;35;Direct Mail
UB008042786;N;A;54;Web
UB0081733812;N;A;59;Direct Mail
UB0081791611;N;A;13;Web
UB008189552;N;A;13;Direct Mail
UB008232117;N;A;13;Direct Mail
UB008233028;N;A;13;Email
UB008288897;N;A;13;Direct Mail
UB0083000011;N;A;13;Direct Mail
UB0083910012;N;A;35;Direct Mail
UB008432682;N;A;13;Web
UB008454877;N;A;13;Email
UB0085001613;N;A;35;Email
UB008521523;N;A;35;Direct Mail
UB0085343210;N;A;35;Web
UB008557421;N;A;35;Direct Mail
UB0085700318;Y;A;35;Email
UB0086186413;N;A;13;Web
UB008796929;N;A;13;Email
UB0087985811;N;A;13;Direct Mail
UB008799401;N;A;13;Web
UB0089261215;N;A;35;Direct Mail
UB009063545;N;A;13;Direct Mail
UB009124283;N;A;13;Email
UB009138149;N;A;35;Direct Mail
UB0091401017;N;A;13;Direct Mail
UB0091411920;N;A;13;Web
UB0091732814;N;A;35;Email
UB0091906811;N;A;35;Direct Mail
UB0092204718;N;A;13;Web
UB0092396114;N;A;35;Email
UB0093785419;N;A;35;Email
UB009409812;Y;A;13;Email
UB0094682220;N;A;13;Direct Mail
UB009482816;N;A;13;Email
UB0094848919;N;A;13;Email
UB0095048513;N;A;13;Email
UB009514264;N;A;13;Direct Mail
UB009585795;N;A;35;Email
UB0096643218;N;A;35;Email
UB0096997218;N;A;35;Email
UB0098260315;N;A;35;Email
UB009842941;N;A;35;Email
UB0098448417;N;A;35;Email
UB0100931516;N;A;13;Direct Mail
UB0102125218;N;A;13;Direct Mail
UB0102414012;N;A;13;Email
UB010242157;N;A;13;Email
UB0102444716;N;A;35;Email
UB0102479319;N;A;13;Email
UB0103122820;N;A;13;Web
UB0103501317;N;A;35;Direct Mail
UB0104476720;N;A;31;Direct Mail
UB0104617615;Y;A;59;Email
UB0104836211;N;A;31;Email
UB0104852910;N;A;13;Direct Mail
UB010540142;N;A;35;Email
UB0105900513;N;A;13;Web
UB0105912017;N;A;13;Direct Mail
UB0106252016;N;A;13;Web
UB0106285012;N;A;13;Email
UB0106495513;N;A;13;Email
UB0107328715;N;A;35;Email
UB010736182;N;A;13;Email
UB010783931;N;A;13;Email
UB0107841912;N;A;13;Email
UB0108121511;N;A;13;Direct Mail
UB0108231215;N;A;13;Email
UB010825858;N;A;2;Direct Mail
UB010857452;N;A;13;Web
UB010973692;N;A;35;Web
UB0109915915;N;A;35;Direct Mail
UB0110570912;N;A;13;Email
UB0110632719;N;A;13;Email
UB0111260618;N;A;13;Email
UB011142489;N;A;13;Direct Mail
UB011229693;N;A;35;Email
UB011242708;N;A;35;Web
UB0112518614;N;A;31;Email
UB011258634;N;A;35;Direct Mail
UB0112927915;N;A;35;Email
UB011312006;N;A;35;Email
UB011400525;N;A;2;Email
UB0114169616;Y;A;35;Direct Mail
UB011587327;N;A;13;Email
UB011610821;N;A;2;Direct Mail
UB0116959817;N;A;35;Email
UB0117071116;N;A;13;Web
UB0117225316;N;A;31;Direct Mail
UB0117383010;N;A;31;Email
UB011744164;N;A;35;Direct Mail
UB0117697320;N;A;35;Email
UB0117863117;N;A;2;Email
UB0118125411;N;A;13;Web
UB0118655016;Y;A;13;Email
UB0118869717;N;A;35;Email
UB011899436;N;A;13;Web
UB011916672;N;A;13;Direct Mail
UB011955512;N;A;13;Direct Mail
UB012064816;N;A;2;Web
UB012069866;N;A;7;Email
UB012134875;Y;A;2;Direct Mail
UB012172721;N;A;59;Email
UB012174885;N;A;7;Web
UB0122022714;N;A;2;Web
UB012242451;N;A;59;Email
UB012320572;N;A;13;Direct Mail
UB0123253713;Y;A;2;Email
UB0123347719;N;A;35;Direct Mail
UB0123709815;N;A;13;Web
UB0123806217;N;A;13;Web
UB0123957319;N;A;2;Direct Mail
UB0124097713;Y;A;13;Direct Mail
UB0124905120;N;A;35;Web
UB0125937312;N;A;13;Direct Mail
UB012672691;N;A;2;Email
UB0126729314;N;A;2;Email
UB0127076817;N;A;2;Direct Mail
UB0128538618;N;A;13;Direct Mail
UB0128549312;N;A;13;Email
UB0128715017;Y;A;13;Email
UB012926558;N;A;13;Email
UB0129329912;N;A;13;Direct Mail
UB012957329;N;A;13;Email
UB0130830317;N;A;35;Web
UB0131361810;N;A;35;Direct Mail
UB0131564720;N;A;13;Email
UB013191025;Y;A;13;Email
UB013197713;N;A;59;Web
UB0132132213;N;A;59;Email
UB0133599118;N;A;35;Web
UB0133939910;N;A;35;Direct Mail
UB0134097516;N;A;35;Web
UB013571691;N;A;13;Email
UB013592498;N;A;2;Email
UB013614928;N;A;35;Email
UB0136781220;N;A;13;Web
UB0136939611;N;A;13;Direct Mail
UB013728793;N;A;13;Email
UB0137604512;N;A;13;Email
UB0138380110;N;A;2;Direct Mail
UB0138512916;N;A;13;Email
UB013912676;N;A;33;Email
UB013940974;N;A;2;Direct Mail
UB0139870015;Y;A;13;Web
UB014027835;N;A;2;Email
UB014053499;N;A;13;Email
UB0140626317;N;A;2;Email
UB014077174;N;A;13;Direct Mail
UB014088718;N;A;13;Email
UB0140894715;N;A;13;Email
UB014096304;N;A;13;Direct Mail
UB014120305;N;A;33;Email
UB0141613017;N;A;13;Direct Mail
UB0141902710;N;A;33;Email
UB014194236;N;A;13;Email
UB014222602;N;A;13;Web
UB0142331818;N;A;35;Direct Mail
UB0142844012;N;A;13;Email
UB0143101417;N;A;35;Web
UB0143183215;N;A;13;Web
UB0143879512;N;A;35;Email
UB014392313;N;A;2;Direct Mail
UB014456261;N;A;35;Email
UB014469546;N;A;35;Email
UB0145520313;N;A;13;Email
UB0146805717;N;A;35;Email
UB0147138211;N;A;34;Email
UB014798721;N;A;34;Direct Mail
UB0148103518;N;A;2;Direct Mail
UB0148419513;N;A;13;Web
UB014927355;N;A;13;Web
UB014945257;N;A;13;Email
UB014969752;N;A;32;Email
UB0150092514;N;A;34;Email
UB0150647613;N;A;13;Direct Mail
UB015066255;N;A;13;Web
UB0150947010;N;A;13;Email
UB0151420713;N;A;3;Email
UB0152216811;N;A;13;Email
UB015226149;N;A;13;Email
UB015289758;N;A;10;Email
UB0152968416;N;A;35;Web
UB0153297710;N;A;35;Direct Mail
UB015364737;N;A;35;Direct Mail
UB0153977410;N;A;13;Email
UB015404839;N;A;54;Email
UB015415805;N;A;13;Email
UB015417709;N;A;35;Web
UB0154671210;N;A;13;Web
UB0154904712;N;A;3;Direct Mail
UB015495265;N;A;35;Email
UB0155228010;N;A;13;Direct Mail
UB015530155;N;A;35;Email
UB0157503411;N;A;3;Email
UB0157983818;N;A;35;Web
UB0158172713;N;A;1;Email
UB015899512;N;A;56;Direct Mail
UB015971869;N;A;35;Web
UB0160255610;N;A;35;Email
UB016057814;N;A;33;Direct Mail
UB0160645810;Y;A;3;Email
UB0160766212;N;A;35;Email
UB0161764618;N;A;13;Web
UB0161820612;N;A;13;Direct Mail
UB016192793;N;A;13;Web
UB016346829;N;A;7;Email
UB016499539;N;A;3;Direct Mail
UB016574023;N;A;7;Email
UB016634831;N;A;13;Web
UB016647965;N;A;34;Direct Mail
UB0166619713;N;A;13;Email
UB016671798;Y;A;31;Email
UB0167256712;N;A;31;Email
UB0167277317;Y;A;3;Web
UB016781355;N;A;3;Direct Mail
UB016786556;N;A;35;Web
UB0168040411;N;A;13;Email
UB016829706;N;A;54;Email
UB0168439811;N;A;35;Email
UB0169473620;N;A;35;Direct Mail
UB0170005310;N;A;35;Email
UB0170277819;N;A;35;Email
UB0170343819;N;A;35;Email
UB0170433715;N;A;32;Email
UB0171068020;N;A;31;Web
UB0171237114;N;A;31;Direct Mail
UB0171297513;N;A;7;Direct Mail
UB017154817;N;A;34;Email
UB017245335;N;A;54;Direct Mail
UB0173433414;N;A;56;Direct Mail
UB0173597612;N;A;56;Email
UB0173978820;N;A;13;Email
UB017398876;N;A;13;Direct Mail
UB0174146116;N;A;13;Direct Mail
UB017437805;N;A;9;Email
UB017506942;N;A;9;Web
UB0175488612;N;A;35;Email
UB0175655020;N;A;35;Email
UB0177549313;N;A;32;Direct Mail
UB0177675614;N;A;9;Direct Mail
UB018168008;N;A;9;Email
UB0181969712;N;A;35;Web
UB018227416;N;A;56;Email
UB0182436614;N;A;13;Email
UB0182478815;N;A;35;Web
UB0182493716;N;A;35;Direct Mail
UB0182536318;N;A;9;Direct Mail
UB0182552010;N;A;9;Direct Mail
UB0182657712;N;A;35;Direct Mail
UB0185575816;N;A;33;Email
UB018595293;N;A;54;Email
UB0186413118;N;A;35;Direct Mail
UB018656585;N;A;35;Email
UB018699081;N;A;54;Web
UB018736037;N;A;31;Email
UB018743207;N;A;35;Email
UB0189339516;N;A;35;Email
UB019013392;N;A;32;Direct Mail
UB0190204818;N;A;35;Direct Mail
UB019062961;N;A;31;Web
UB019070212;N;A;54;Web
UB019073511;N;A;59;Direct Mail
UB019211883;Y;A;13;Web
UB0193168212;N;A;59;Direct Mail
UB019335975;N;A;56;Direct Mail
UB0194009714;N;A;13;Web
UB0194669817;N;A;1;Email
UB019479936;N;A;7;Web
UB0195083118;N;A;59;Direct Mail
UB0195198718;N;A;31;Web
UB019523733;N;A;59;Email
UB019535956;N;A;7;Direct Mail
UB0195666320;N;A;7;Email
UB0195852914;N;A;32;Email
UB0195894115;N;A;1;Web
UB0196220817;N;A;32;Web
UB0196303212;N;A;35;Email
UB019643037;N;A;13;Web
UB0196561514;N;A;32;Email
UB0196956711;N;A;13;Web
UB019953315;N;A;13;Web
UB0199729511;N;A;56;Direct Mail
UB0200356410;N;A;35;Web
UB020038531;N;A;35;Web
UB020090581;N;A;35;Web
UB0200953812;N;A;31;Direct Mail
UB020096782;N;A;31;Direct Mail
UB020101068;N;A;1;Direct Mail
UB0202014720;N;A;1;Web
UB0202781113;N;A;35;Direct Mail
UB020326882;N;A;31;Email
UB0203918820;N;A;7;Direct Mail
UB020439663;N;A;10;Direct Mail
UB020517204;Y;A;31;Email
UB020574538;N;A;59;Direct Mail
UB020592109;N;A;59;Web
UB0205980618;N;A;54;Email
UB020629253;N;A;13;Web
UB0206585215;N;A;1;Email
UB0207974713;N;A;13;Email
UB020933752;N;A;7;Direct Mail
UB0209773113;N;A;10;Direct Mail
UB0209799617;N;A;1;Direct Mail
UB020988048;N;A;1;Web
UB021089915;N;A;32;Email
UB0210973416;N;A;13;Direct Mail
UB0211110219;N;A;13;Email
UB0211170615;N;A;10;Email
UB0211646511;N;A;13;Web
UB021169457;N;A;54;Web
UB021182228;N;A;13;Web
UB021204423;N;A;31;Web
UB0212256216;N;A;31;Web
UB021245682;N;A;59;Direct Mail
UB021270174;N;A;35;Web
UB021271404;N;A;35;Email
UB021289571;N;A;31;Email
UB0212913810;N;A;31;Web
UB021306987;N;A;7;Web
UB0213532519;N;A;31;Email
UB021393193;N;A;13;Email
UB0214066310;N;A;31;Email
UB021607036;N;A;35;Email
UB0216146110;N;A;54;Direct Mail
UB021627254;N;A;54;Email
UB0216498614;N;A;54;Direct Mail
UB0216585018;N;A;35;Email
UB021660496;N;A;35;Email
UB021665516;N;A;54;Web
UB021692826;N;A;35;Web
UB021794141;N;A;35;Direct Mail
UB021824911;N;A;13;Direct Mail
UB0219235912;N;A;31;Web
UB0219959413;N;A;32;Email
UB022009137;N;A;1;Email
UB022028364;N;A;32;Email
UB022050112;N;A;13;Direct Mail
UB022124965;N;A;35;Web
UB022144509;N;A;13;Direct Mail
UB0221567110;N;A;35;Email
UB022240873;N;A;35;Web
UB0223135513;N;A;13;Email
UB0223488812;N;A;13;Direct Mail
UB022352165;N;A;35;Email
UB0223581015;N;A;31;Direct Mail
UB022404486;N;A;13;Email
UB022421475;N;A;13;Email
UB022433017;N;A;35;Web
UB0224974616;N;A;1;Email
UB022508764;N;A;13;Email
UB022509837;Y;A;7;Email
UB022514789;N;A;1;Email
UB0225200510;N;A;35;Email
UB022618999;N;A;31;Direct Mail
UB022619569;N;A;31;Direct Mail
UB0226605413;N;A;13;Web
UB0228155812;N;A;13;Email
UB0228340611;N;A;35;Web
UB0228834816;Y;A;13;Direct Mail
UB022927204;N;A;1;Web
UB0229404913;N;A;13;Email
UB022955741;N;A;35;Web
UB0229951917;N;A;13;Direct Mail
UB023321614;N;A;13;Email
UB023337899;N;A;35;Email
UB023369809;N;A;35;Direct Mail
UB023487382;N;A;35;Direct Mail
UB0235044517;N;A;35;Email
UB0235433011;N;A;13;Direct Mail
UB0236945215;N;A;13;Direct Mail
UB023747429;N;A;13;Web
UB0237932910;N;A;13;Email
UB0238153118;N;A;13;Email
UB0238468315;N;A;13;Email
UB0238726420;N;A;13;Direct Mail
UB023885285;N;A;13;Web
UB0239163910;N;A;13;Web
UB023918863;N;A;13;Email
UB024016518;N;A;13;Email
UB0240234516;N;A;13;Direct Mail
UB0240647811;N;A;13;Email
UB0241245014;N;A;35;Email
UB0241673313;N;A;35;Web
UB024169495;N;A;35;Email
UB0242056013;N;A;13;Email
UB024207923;N;A;13;Direct Mail
UB024369479;N;A;35;Web
UB024429035;N;A;13;Email
UB0244379417;N;A;35;Email
UB0244576514;Y;A;35;Direct Mail
UB024558223;N;A;13;Web
UB024641963;N;A;35;Email
UB0246572218;N;A;35;Email
UB024681976;N;A;35;Web
UB0246870018;N;A;13;Direct Mail
UB0246920319;N;A;35;Email
UB024725389;N;A;35;Direct Mail
UB0247444314;N;A;35;Email
UB0247491412;N;A;13;Email
UB0248259412;N;A;13;Email
UB0248270117;N;A;13;Email
UB0248552213;N;A;13;Email
UB024867512;N;A;35;Direct Mail
UB024901918;N;A;35;Web
UB024915792;N;A;35;Email
UB0249214811;N;A;13;Web
UB0249374013;N;A;35;Email
UB0249407814;N;A;13;Email
UB0249587717;N;A;13;Direct Mail
UB0250583210;N;A;13;Web
UB0250759815;N;A;13;Direct Mail
UB0250807516;N;A;13;Email
UB0251812419;N;A;13;Email
UB0252651519;N;A;13;Email
UB0253003816;N;A;13;Email
UB0254406215;N;A;13;Web
UB025442604;N;A;13;Email
UB0254605915;N;A;13;Web
UB0254662012;N;A;54;Web
UB0255607418;N;A;13;Web
UB0255808815;N;A;13;Email
UB0256455713;N;A;13;Email
UB025676918;N;A;35;Email
UB025740366;N;A;35;Email
UB0257426715;N;A;32;Web
UB025786319;N;A;35;Email
UB0259023011;N;A;35;Email
UB0259201220;N;A;35;Email
UB0259351510;N;A;35;Email
UB0260462714;N;A;13;Direct Mail
UB0260651517;N;A;13;Web
UB026070671;N;A;13;Web
UB0261790010;N;A;13;Email
UB0261903912;N;A;13;Direct Mail
UB0261907020;N;A;13;Email
UB026212414;N;A;7;Web
UB0264516613;N;A;13;Direct Mail
UB0264600813;N;A;35;Email
UB0264811116;Y;A;13;Direct Mail
UB026496228;N;A;13;Direct Mail
UB0265296419;N;A;35;Email
UB026568418;N;A;13;Email
UB0266052019;N;A;35;Direct Mail
UB0266178311;N;A;13;Direct Mail
UB0266643616;N;A;35;Email
UB0266791313;N;A;54;Email
UB0267071914;N;A;13;Email
UB026709824;N;A;35;Web
UB026802054;N;A;31;Email
UB026821443;N;A;35;Email
UB0268552715;N;A;35;Email
UB026892224;N;A;35;Direct Mail
UB0269950214;N;A;13;Email
UB0270192820;N;A;35;Web
UB027063643;Y;A;35;Email
UB027091378;N;A;35;Email
UB0271230517;N;A;13;Email
UB0271502710;N;A;13;Direct Mail
UB0271670210;N;A;13;Direct Mail
UB0272718817;N;A;13;Direct Mail
UB0272860814;N;A;35;Email
UB027333196;N;A;13;Direct Mail
UB027409911;N;A;35;Email
UB027444313;N;A;35;Email
UB0274508112;Y;A;54;Email
UB0274549512;N;A;13;Direct Mail
UB0275122014;N;A;35;Email
UB0275331712;N;A;13;Direct Mail
UB0275850617;Y;A;35;Email
UB0275988419;N;A;13;Web
UB027615343;N;A;13;Email
UB0276202915;N;A;35;Email
UB0276465213;N;A;7;Email
UB027705276;N;A;13;Direct Mail
UB027802946;N;A;31;Web
UB027810527;N;A;13;Email
UB0278191210;N;A;13;Email
UB0278615019;N;A;13;Email
UB0278755413;N;A;35;Email
UB0278803219;N;A;13;Direct Mail
UB0278914712;N;A;31;Web
UB027899808;Y;A;13;Email
UB027962174;N;A;13;Email
UB027971658;Y;A;1;Email
UB0280171012;N;A;13;Direct Mail
UB0280520810;N;A;13;Web
UB028054636;N;A;13;Email
UB0280552119;N;A;13;Direct Mail
UB028073114;Y;A;13;Direct Mail
UB028109848;N;A;54;Email
UB028188969;N;A;13;Email
UB0282038911;N;A;1;Email
UB028274914;N;A;35;Email
UB0282813520;N;A;35;Web
UB0282831720;N;A;7;Direct Mail
UB028321458;N;A;35;Email
UB0284035317;N;A;35;Direct Mail
UB028417327;N;A;35;Email
UB0284447013;N;A;54;Email
UB028469968;N;A;13;Email
UB028472598;N;A;35;Email
UB0284763013;N;A;13;Web
UB028508089;N;A;54;Email
UB028656167;N;A;13;Email
UB0286680416;N;A;13;Web
UB0286851119;N;A;13;Web
UB028726617;N;A;35;Email
UB028753591;N;A;7;Web
UB028828921;N;A;1;Direct Mail
UB028915054;N;A;1;Email
UB0289404617;N;A;13;Email
UB0289597718;N;A;13;Email
UB0289973019;N;A;35;Web
UB0290643612;N;A;1;Web
UB029072854;N;A;13;Direct Mail
UB0290881210;N;A;7;Direct Mail
UB029098028;N;A;13;Direct Mail
UB0290982813;N;A;13;Web
UB029169305;N;A;13;Email
UB029243977;N;A;35;Email
UB029315588;N;A;1;Direct Mail
UB029331419;N;A;1;Email
UB0293417216;N;A;35;Web
UB0293920512;N;A;35;Email
UB0294096320;N;A;35;Email
UB0294345416;N;A;35;Email
UB029447594;N;A;35;Web
UB0295071514;N;A;7;Direct Mail
UB029547171;N;A;1;Direct Mail
UB0295540915;N;A;13;Web
UB0296134019;N;A;13;Web
UB029745829;N;A;13;Web
UB029746654;N;A;13;Direct Mail
UB029795409;Y;A;13;Direct Mail
UB029830399;N;A;35;Email
UB029839143;N;A;35;Email
UB029891199;N;A;35;Web
UB0299366512;N;A;13;Direct Mail
UB0300206020;N;A;35;Email
UB0300745718;N;A;35;Direct Mail
UB0301868618;N;A;13;Web
UB030203771;N;A;13;Email
UB030255097;N;A;35;Email
UB030300464;N;A;13;Web
UB030333629;N;A;13;Email
UB0303584717;N;A;1;Direct Mail
UB030400601;N;A;13;Email
UB0304014411;N;A;13;Email
UB0304458310;N;A;1;Direct Mail
UB0305135617;N;A;1;Web
UB0306121511;N;A;35;Email
UB0306125610;N;A;35;Email
UB0306673510;N;A;35;Email
UB030680468;N;A;35;Email
UB030735747;N;A;35;Email
UB0307396212;N;A;1;Email
UB030759189;N;A;13;Email
UB0307782316;N;A;13;Email
UB0307956312;N;A;13;Web
UB030935079;N;A;13;Direct Mail
UB0310044318;N;A;32;Web
UB0310429620;N;A;35;Direct Mail
UB0311623312;Y;A;1;Web
UB0312114210;N;A;13;Web
UB0312149817;N;A;1;Email
UB031223149;N;A;13;Email
UB0312239710;Y;A;13;Web
UB031268369;N;A;13;Web
UB0312969920;N;A;1;Web
UB0313003618;N;A;35;Email
UB031306302;N;A;13;Email
UB031321807;N;A;13;Web
UB0313592811;N;A;35;Email
UB0313718912;N;A;35;Direct Mail
UB031547477;N;A;13;Email
UB031563619;N;A;13;Web
UB031587635;N;A;13;Email
UB0316004112;N;A;13;Email
UB031657013;Y;A;13;Direct Mail
UB0316653512;N;A;35;Email
UB031680692;N;A;35;Direct Mail
UB0317059413;N;A;13;Email
UB031712382;N;A;32;Email
UB0319246512;N;A;35;Email
UB0319543520;N;A;35;Email
UB032000452;N;A;35;Direct Mail
UB0320073014;N;A;13;Direct Mail
UB0320464117;N;A;13;Direct Mail
UB0320541611;N;A;13;Web
UB0320618214;N;A;35;Web
UB032088403;N;A;13;Email
UB032103337;N;A;35;Email
UB0321048116;N;A;13;Direct Mail
UB0321103418;N;A;35;Direct Mail
UB0321430110;N;A;13;Email
UB032357931;N;A;35;Direct Mail
UB032383837;N;A;35;Email
UB032386314;N;A;35;Direct Mail
UB0324355718;N;A;35;Email
UB0325762319;N;A;13;Email
UB0325879519;N;A;35;Web
UB0326546918;N;A;13;Email
UB032739928;N;A;35;Direct Mail
UB032760785;Y;A;13;Web
UB032867131;N;A;35;Direct Mail
UB0328854512;N;A;35;Email
UB0329163012;N;A;13;Email
UB032947172;N;A;35;Direct Mail
UB032957064;N;A;35;Email
UB032994196;N;A;54;Direct Mail
UB0330058911;N;A;13;Direct Mail
UB033017106;N;A;35;Direct Mail
UB0330535615;N;A;13;Web
UB033184829;N;A;31;Email
UB0332661811;N;A;13;Direct Mail
UB0332995012;N;A;13;Email
UB0333407518;N;A;1;Email
UB0333469519;N;A;35;Email
UB0333482814;N;A;35;Email
UB0333654215;N;A;35;Direct Mail
UB033378882;Y;A;1;Email
UB0333795314;N;A;1;Email
UB033389441;N;A;13;Email
UB0334046014;N;A;13;Direct Mail
UB033434078;N;A;13;Email
UB033437538;N;A;13;Email
UB0334564212;Y;A;13;Direct Mail
UB033460126;N;A;13;Email
UB0334843013;N;A;7;Web
UB033491648;N;A;13;Direct Mail
UB033495293;N;A;13;Web
UB033500142;N;A;7;Direct Mail
UB0335230913;N;A;35;Email
UB033569201;N;A;54;Email
UB033755249;N;A;13;Email
UB033768297;N;A;35;Email
UB033771323;N;A;13;Direct Mail
UB033781972;N;A;35;Direct Mail
UB0338116711;Y;A;1;Direct Mail
UB0338397315;N;A;35;Email
UB0338681019;Y;A;13;Direct Mail
UB033885508;N;A;13;Email
UB0339015014;N;A;13;Web
UB033926777;N;A;35;Web
UB033942287;N;A;35;Email
UB0340292218;N;A;35;Email
UB0340663420;N;A;35;Email
UB034136713;N;A;35;Email
UB0342294620;N;A;35;Email
UB034302799;N;A;13;Direct Mail
UB0343749810;N;A;13;Web
UB0343796913;N;A;33;Email
UB034509623;N;A;32;Email
UB034553006;N;A;10;Email
UB0345552418;N;A;1;Direct Mail
UB0346412013;N;A;32;Email
UB034666465;N;A;54;Email
UB0347647011;N;A;7;Email
UB0348106619;N;A;13;Web
UB0348715412;N;A;13;Email
UB034894651;N;A;13;Email
UB034929725;N;A;13;Email
UB0350041020;N;A;10;Web
UB035059636;N;A;1;Direct Mail
UB0351186211;N;A;13;Direct Mail
UB035137029;N;A;13;Email
UB035228106;N;A;10;Email
UB0352965815;N;A;35;Web
UB0353216514;N;A;35;Email
UB0353499720;Y;A;10;Email
UB035368109;Y;A;10;Email
UB035401847;N;A;10;Email
UB0354667812;N;A;13;Direct Mail
UB0354876518;Y;A;13;Web
UB035570631;N;A;13;Email
UB035590289;N;A;13;Email
UB0357373020;N;A;35;Email
UB035768994;N;A;7;Email
UB035811546;Y;A;13;Direct Mail
UB035815845;N;A;13;Direct Mail
UB035843563;N;A;13;Web
UB035844147;N;A;13;Email
UB0358626019;N;A;13;Web
UB0358657516;N;A;13;Web
UB035934569;N;A;35;Email
UB0359809120;N;A;13;Direct Mail
UB0359960217;N;A;13;Email
UB0360291917;N;A;13;Email
UB036036777;N;A;9;Direct Mail
UB036047902;N;A;13;Email
UB036051028;N;A;13;Web
UB036274452;Y;A;13;Web
UB036293594;N;A;13;Email
UB036311409;N;A;13;Direct Mail
UB036379644;N;A;13;Email
UB036489467;N;A;35;Direct Mail
UB0365075111;N;A;35;Web
UB036516925;N;A;35;Email
UB036540765;N;A;35;Email
UB0366035417;N;A;35;Email
UB0366465313;N;A;13;Web
UB036657347;N;A;35;Email
UB036719229;N;A;54;Email
UB036739028;N;A;7;Web
UB0367678017;N;A;13;Email
UB0368320814;N;A;9;Email
UB0368501319;N;A;9;Web
UB0371071217;N;A;13;Direct Mail
UB0371297310;N;A;13;Direct Mail
UB0371575218;N;A;13;Email
UB037215942;N;A;35;Web
UB0372447315;N;A;13;Email
UB0372976116;N;A;13;Email
UB0373644417;N;A;13;Email
UB037431762;N;A;35;Email
UB0374600511;N;A;35;Email
UB037485305;N;A;13;Email
UB0375013014;N;A;13;Email
UB037503208;N;A;13;Email
UB0375121110;Y;A;13;Web
UB0375190610;N;A;13;Email
UB0375533720;N;A;13;Email
UB037633151;N;A;35;Web
UB0377103718;N;A;35;Email
UB037749083;N;A;35;Email
UB0378514413;N;A;35;Direct Mail
UB0378997112;N;A;13;Email
UB037927447;N;A;35;Email
UB0379799016;N;A;35;Email
UB0379891510;N;A;35;Web
UB0380043016;N;A;35;Email
UB0380608012;N;A;35;Web
UB0380843317;N;A;13;Direct Mail
UB038105957;N;A;13;Direct Mail
UB0381878812;N;A;35;Direct Mail
UB0381968714;N;A;35;Email
UB038246957;N;A;35;Direct Mail
UB0382504918;N;A;13;Direct Mail
UB0382646811;N;A;13;Web
UB038268313;N;A;13;Web
UB0383268010;N;A;35;Web
UB0383314214;N;A;13;Direct Mail
UB0383499113;N;A;35;Direct Mail
UB0384362012;N;A;35;Direct Mail
UB038501464;N;A;34;Web
UB0385724014;N;A;34;Email
UB038593456;N;A;13;Email
UB038595279;N;A;13;Web
UB0386311515;N;A;13;Email
UB038638915;N;A;13;Direct Mail
UB0386391712;Y;A;13;Email
UB038720903;N;A;9;Direct Mail
UB0387623210;N;A;34;Direct Mail
UB0388451713;N;A;13;Web
UB0388520912;N;A;13;Email
UB038857128;N;A;35;Direct Mail
UB0389028215;N;A;13;Email
UB038924114;N;A;35;Direct Mail
UB038984345;N;A;13;Web
UB038993175;N;A;35;Web
UB039052135;N;A;9;Direct Mail
UB0390562715;N;A;34;Web
UB0390627817;N;A;35;Email
UB039072682;N;A;35;Direct Mail
UB0390760712;N;A;13;Email
UB0390770616;N;A;13;Direct Mail
UB0391135116;N;A;35;Email
UB039228125;N;A;35;Email
UB039254843;N;A;35;Web
UB039405909;N;A;35;Email
UB039414163;N;A;9;Direct Mail
UB0394342010;N;A;35;Email
UB0395162111;N;A;13;Email
UB0395495512;N;A;13;Direct Mail
UB039568511;N;A;13;Email
UB0395823810;N;A;13;Email
UB039600286;N;A;13;Email
UB0396365920;N;A;13;Email
UB0396739515;N;A;9;Email
UB0396783313;N;A;35;Email
UB0397685917;Y;A;10;Email
UB0397713916;N;A;35;Email
UB039930529;N;A;13;Email
UB040217622;Y;A;33;Email
