State,Ordered On,Product Category 1,Product Category 2,Product Category 3,Product Category 4,Total Net Sales,Total Gross Sales,Order ID,Market Segment
New York,2008-01-28 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,POLY BINDERS,Wilson Jones® Active Use Binders,$167.47,$186.0778,1,SMALL BUSINESS
New York,2008-01-28 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1884,$556.86,$586.1684,1,SMALL BUSINESS
New York,2008-01-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 198,$173.5,$188.587,1,SMALL BUSINESS
New York,2008-01-28 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Imation 3.5 IBM Diskettes, 10/Box",$344.17,$347.6465,1,SMALL BUSINESS
New York,2008-01-28 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MODEMS,Zoom V.92 USB External Faxmodem,$2106.49,$2265.043,1,SMALL BUSINESS
New York,2008-01-29 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Plastic Binding Combs,$276.23,$293.8617,1,HOME OFFICE
New York,2008-01-29 00:00:00,TECHNOLOGY,COPIERS AND FAX,COPIERS,Canon PC-428 Personal Copier,$5498.78,$5849.766,1,HOME OFFICE
New York,2008-02-01 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,"OIC #2 Pencils, Medium Soft",$31.39,$34.8778,1,CORPORATE
New York,2008-02-02 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Satellite Sectional Post Binders,$1713.83,$1823.2234,1,SMALL BUSINESS
New York,2008-02-02 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 488,$23.12,$26.2727,1,HOME OFFICE
New York,2008-02-02 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Letter Size Cart,$4129.22,$4392.7872,1,HOME OFFICE
New York,2008-02-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory34,$1034.29,$1088.7263,1,HOME OFFICE
New York,2008-02-04 00:00:00,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Staples 6 Outlet Surge,$175.2,$199.0909,1,HOME OFFICE
New York,2008-02-04 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,BINDER CLIPS,Acco® Hot Clips™ Clips to Go,$56.1,$56.1,1,HOME OFFICE
New York,2008-02-04 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory27,$1375.93,$1545.9888,1,HOME OFFICE
New York,2008-02-05 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,3M Hangers With Command Adhesive,$142.81,$150.3263,1,HOME OFFICE
New York,2008-02-05 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Staples Plastic Wall Frames,$159.06,$180.75,1,HOME OFFICE
New York,2008-02-05 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 477,$695.64,$740.0426,1,HOME OFFICE
New York,2008-02-05 00:00:00,OFFICE SUPPLIES,LABELS,STANDARD LABELS,Avery 488,$135.32,$135.32,1,SMALL BUSINESS
New York,2008-02-05 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 325,$34.31,$38.5506,1,SMALL BUSINESS
New York,2008-02-05 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5165,$4656.7,$4751.7347,1,SMALL BUSINESS
New York,2008-02-05 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia SC-3160,$2114.01,$2157.1531,1,SMALL BUSINESS
New York,2008-02-05 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory28,$1967.75,$2186.3889,1,SMALL BUSINESS
New York,2008-02-06 00:00:00,FURNITURE,OFFICE FURNISHINGS,DESK LAMPS,Luxo Economy Swing Arm Lamp,$370.75,$394.4149,1,CORPORATE
New York,2008-02-07 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 190,$157.88,$177.3933,1,CORPORATE
New York,2008-02-08 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson C82 Color Inkjet Printer,$894.75,$913.0102,1,HOME OFFICE
New York,2008-02-08 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory38,$1631.2,$1699.1667,1,HOME OFFICE
New York,2008-02-10 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDER ACCESSORIES,Clear Mylar™ Reinforcing Strips,$27.13,$28.8617,1,CORPORATE
New York,2008-02-10 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia LX 677,$685.05,$728.7766,1,CORPORATE
New York,2008-02-11 00:00:00,OFFICE SUPPLIES,ENVELOPES,BUSINESS ENVELOPES,Security-Tint Envelopes,$90.41,$91.3232,1,HOME OFFICE
New York,2008-02-11 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1929,$917.17,$1042.2386,1,SMALL BUSINESS
New York,2008-02-11 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1951,$1450.12,$1526.4421,1,HOME OFFICE
New York,2008-02-11 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 220,$253.77,$264.3438,1,SMALL BUSINESS
New York,2008-02-11 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,DIXON Oriole® Pencils,$113.18,$123.0217,1,SMALL BUSINESS
New York,2008-02-11 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PLASTIC STORAGE,"Rogers® Jumbo File, Granite",$151.85,$158.1771,1,HOME OFFICE
New York,2008-02-11 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Access Keyboard,$267.68,$300.764,1,CORPORATE
New York,2008-02-11 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Imation 5.2GB DVD-RAM,$297.34,$323.1957,1,HOME OFFICE
New York,2008-02-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 8860,$1998.49,$2148.914,1,HOME OFFICE
New York,2008-02-12 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Prestige Therm-A-Bind Covers,$224.84,$241.7634,1,CORPORATE
New York,2008-02-12 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Binder Clips by OIC,$6.21,$6.6774,1,SMALL BUSINESS
New York,2008-02-12 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Logitech Elite Keyboard,$367.73,$408.5889,1,CORPORATE
New York,2008-02-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 347,$128.95,$130.2525,1,HOME OFFICE
New York,2008-02-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 350,$28.43,$29.6146,1,HOME OFFICE
New York,2008-02-13 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T18,$1845.99,$2097.7159,1,HOME OFFICE
New York,2008-02-13 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T2297,$1982.18,$2108.7021,1,HOME OFFICE
New York,2008-02-14 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,Hon Rectangular Conference Tables,$9313.79,$9407.8687,1,HOME OFFICE
New York,2008-02-14 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 510,$13.83,$15.7159,1,SMALL BUSINESS
New York,2008-02-14 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1909,$465.55,$484.9479,1,CONSUMER
New York,2008-02-14 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1929,$839.71,$943.4944,1,CONSUMER
New York,2008-02-14 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Akro-Mils 12-Gallon Tote,$324.62,$349.0538,1,SMALL BUSINESS
New York,2008-02-14 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC ST7762,$2689.45,$2831,1,CONSUMER
New York,2008-02-14 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Talkabout T8097,$611.95,$665.163,1,CONSUMER
New York,2008-02-15 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Gray",$1649.13,$1735.9263,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Olson Stacker Chairs,$5004.53,$5055.0808,1,CORPORATE
New York,2008-02-15 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Aluminum Document Frame,$165.99,$186.5056,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,FURNITURE,TABLES,SHOP TABLES,Safco Drafting Table,$1127.54,$1199.5106,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 473,$75.17,$84.4607,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Faber Castell Col-Erase Pencils,$152.87,$152.87,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARDBOARD STORAGE,Fellowes Super Stor/Drawer® Files,$484.67,$515.6064,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,Maxell 4.7GB DVD+R 5/Pack,$36.52,$38.8511,1,SMALL BUSINESS
New York,2008-02-15 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,TDK 4.7GB DVD-R,$959.44,$1078.0225,1,SMALL BUSINESS
New York,2008-02-16 00:00:00,FURNITURE,BOOKCASES,METAL BOOKCASES,"Hon Metal Bookcases, Black",$2757.65,$2997.4457,1,HOME OFFICE
New York,2008-02-16 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Global Ergonomic Managers Chair,$7158.48,$8043.236,1,HOME OFFICE
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,APPLIANCES,AIR PURIFIERS,Holmes HEPA Air Purifier,$179.06,$194.6304,1,CONSUMER
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Green Bar Computer Printout Paper,$222.63,$231.9063,1,CONSUMER
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1911,$1482.52,$1594.1075,1,HOME OFFICE
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1942,$854.75,$929.0761,1,CONSUMER
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1980,$67.74,$76.1124,1,HOME OFFICE
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 214,$251.45,$282.5281,1,HOME OFFICE
New York,2008-02-16 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 34,$278.4,$309.3333,1,HOME OFFICE
New York,2008-02-16 00:00:00,TECHNOLOGY,OFFICE MACHINES,TELEPHONES,Polycom VoiceStation 100,$6183.33,$6440.9688,1,CONSUMER
New York,2008-02-18 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,SAFCO Arco Folding Chair,$7994.49,$8982.573,1,HOME OFFICE
New York,2008-02-18 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1948,$197.53,$219.4778,1,HOME OFFICE
New York,2008-02-19 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Hon Olson Stacker Chairs,$8999.43,$9374.4063,1,CONSUMER
New York,2008-02-19 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,DAX Cubicle Frames - 8x10,$258.79,$264.0714,1,HOME OFFICE
New York,2008-02-19 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,"Crayola Anti Dust Chalk, 12/Pack",$19.52,$20.3333,1,CONSUMER
New York,2008-02-19 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Crayola Colored Pencils,$26.12,$28.086,1,HOME OFFICE
New York,2008-02-19 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Staples Paper Clips,$68.98,$72.6105,1,HOME OFFICE
New York,2008-02-19 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Microsoft Internet Keyboard,$382.38,$429.6404,1,HOME OFFICE
New York,2008-02-20 00:00:00,OFFICE SUPPLIES,ENVELOPES,SPECIALTY ENVELOPES,Poly String Tie Envelopes,$72.56,$74.0408,1,CONSUMER
New York,2008-02-20 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery File Folder Labels,$43.01,$48.3258,1,CORPORATE
New York,2008-02-20 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1924,$286.89,$311.837,1,CONSUMER
New York,2008-02-20 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,"Elite 5"" Scissors",$246.06,$261.766,1,CONSUMER
New York,2008-02-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 5120,$238.94,$238.94,1,CORPORATE
New York,2008-02-20 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 6190,$2954.84,$2984.6869,1,CORPORATE
New York,2008-02-21 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,CARDBOARD STORAGE,Fellowes Econo/Stor® Drawers,$3057.23,$3184.6146,1,CONSUMER
New York,2008-02-22 00:00:00,FURNITURE,TABLES,SHOP TABLES,Safco Drafting Table,$1431.33,$1555.7935,1,CORPORATE
New York,2008-02-22 00:00:00,OFFICE SUPPLIES,ENVELOPES,SPECIALTY ENVELOPES,Airmail Envelopes,$2572.54,$2923.3409,1,CORPORATE
New York,2008-02-22 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1995,$171.54,$186.4565,1,CORPORATE
New York,2008-02-22 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PLASTIC STORAGE,Rogers® Deluxe File Chest,$176.71,$190.0108,1,CORPORATE
New York,2008-02-24 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Novimex Swivel Fabric Task Chair,$4773.19,$5424.0795,1,HOME OFFICE
New York,2008-02-24 00:00:00,OFFICE SUPPLIES,APPLIANCES,SURGE PROTECTORS,Staples 6 Outlet Surge,$168.86,$175.8958,1,CORPORATE
New York,2008-02-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1952,$134.29,$144.3978,1,CORPORATE
New York,2008-02-24 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1995,$11.64,$12.5161,1,CORPORATE
New York,2008-02-24 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC 6500,$1728.58,$1763.8571,1,CORPORATE
New York,2008-02-24 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,StarTAC Series,$1162.28,$1223.4526,1,HOME OFFICE
New York,2008-02-25 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 473,$407.16,$428.5895,1,CORPORATE
New York,2008-02-25 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1997,$72.34,$81.2809,1,CORPORATE
New York,2008-02-25 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Prang Drawing Pencil Set,$139.85,$147.2105,1,CORPORATE
New York,2008-02-25 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PAPER CLIPS,Binder Clips by OIC,$42.26,$48.0227,1,CORPORATE
New York,2008-02-25 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Eldon File Chest™ Portable File,$759.26,$774.7551,1,CORPORATE
New York,2008-02-25 00:00:00,TECHNOLOGY,OFFICE MACHINES,CALCULATORS,Ibico 099 Scientific Calculator,$514.95,$547.8191,1,CORPORATE
New York,2008-02-25 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson LQ-2080 Dot Matrix Printer,$6821.71,$7664.8427,1,CORPORATE
New York,2008-02-25 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T18,$1498.85,$1529.4388,1,CORPORATE
New York,2008-02-26 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Global Low Back Tilter Chair,$4228.75,$4271.4646,1,SMALL BUSINESS
New York,2008-02-26 00:00:00,FURNITURE,OFFICE FURNISHINGS,DOOR ACCESSORIES,Ultra Door Pull Handle,$319.97,$323.202,1,SMALL BUSINESS
New York,2008-02-26 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Keytronic French Keyboard,$1359.42,$1477.6304,1,SMALL BUSINESS
New York,2008-02-26 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Canon S750 Color Inkjet Printer,$1102.84,$1148.7917,1,SMALL BUSINESS
New York,2008-02-27 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1935,$137.43,$144.6632,1,CONSUMER
New York,2008-02-27 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1978,$144.39,$150.4063,1,CONSUMER
New York,2008-02-27 00:00:00,TECHNOLOGY,OFFICE MACHINES,CALCULATORS,Canon MP41DH Printing Calculator,$704.17,$800.1932,1,CONSUMER
New York,2008-02-27 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 6185i,$1449.46,$1647.1136,1,CONSUMER
New York,2008-02-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1955,$97.04,$98.0202,1,CORPORATE
New York,2008-02-28 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1964,$182.48,$184.3232,1,CORPORATE
New York,2008-02-28 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 325,$40.37,$43.8804,1,CORPORATE
New York,2008-02-28 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,HIGHLIGHTERS,BIC® Brite Liner® Highlighters,$98.71,$100.7245,1,CORPORATE
New York,2008-02-28 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Maxell 74 Minute CDR, 10/Pack",$60.66,$61.2727,1,CORPORATE
New York,2008-02-28 00:00:00,TECHNOLOGY,COPIERS AND FAX,COPIERS,Canon Image Class D660 Copier,$22625.86,$23087.6122,1,CORPORATE
New York,2008-03-01 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,KI Adjustable-Height Table,$882.4,$882.4,1,SMALL BUSINESS
New York,2008-03-01 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Poly Designer Binding Covers,$20.9,$23.2222,1,SMALL BUSINESS
New York,2008-03-01 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1902,$780.7,$780.7,1,SMALL BUSINESS
New York,2008-03-02 00:00:00,FURNITURE,OFFICE FURNISHINGS,DESK LAMPS,Magnifier Swing Arm Lamp,$49.94,$56.75,1,CORPORATE
New York,2008-03-02 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Flat Face Poster Frame,$460.02,$484.2316,1,HOME OFFICE
New York,2008-03-02 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 490,$14.35,$14.9479,1,SMALL BUSINESS
New York,2008-03-02 00:00:00,OFFICE SUPPLIES,LABELS,FILE LABELS,Avery 508,$92.83,$99.8172,1,HOME OFFICE
New York,2008-03-02 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1993,$183.02,$183.02,1,CORPORATE
New York,2008-03-02 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Staples* #2 Yellow Pencils,$45.97,$51.6517,1,SMALL BUSINESS
New York,2008-03-02 00:00:00,OFFICE SUPPLIES,RUBBER BANDS,PINS AND TACKS,Staples Pushpins,$76.84,$86.3371,1,HOME OFFICE
New York,2008-03-02 00:00:00,OFFICE SUPPLIES,"SCISSORS, RULERS AND TRIMMERS",SCISSORS,Acme® Kleen Earth® Office Shears,$49.17,$54.6333,1,SMALL BUSINESS
New York,2008-03-02 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Lexmark Z65 Color Inkjet Printer,$3005.72,$3005.72,1,SMALL BUSINESS
New York,2008-03-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia 636,$1149,$1305.6818,1,SMALL BUSINESS
New York,2008-03-02 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia T2297,$3162.42,$3194.3636,1,CORPORATE
New York,2008-03-04 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1940,$1057.52,$1188.2247,1,CORPORATE
New York,2008-03-04 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Eldon Portable Mobile Manager,$1094.85,$1117.1939,1,CORPORATE
New York,2008-03-05 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory9,$761.84,$793.5833,1,HOME OFFICE
New York,2008-03-07 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1928,$137.64,$137.64,1,CORPORATE
New York,2008-03-07 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens Accessory34,$3188.12,$3220.3232,1,CORPORATE
New York,2008-03-08 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,BINDING SUPPLIES,GBC Instant Report Kit,$269.65,$275.1531,1,HOME OFFICE
New York,2008-03-09 00:00:00,FURNITURE,CHAIRS & CHAIRMATS,OFFICE CHAIRS,Safco Contoured Stacking Chairs,$4952.79,$5383.4674,1,SMALL BUSINESS
New York,2008-03-09 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Portable Personal File Box,$215.1,$233.8043,1,SMALL BUSINESS
New York,2008-03-09 00:00:00,TECHNOLOGY,OFFICE MACHINES,PRINTERS,Epson FX-980 Dot Matrix Printer,$858.08,$858.08,1,SMALL BUSINESS
New York,2008-03-09 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Nokia LX-588,$8535.6,$8709.7959,1,SMALL BUSINESS
New York,2008-03-11 00:00:00,OFFICE SUPPLIES,BINDERS AND BINDER ACCESSORIES,HEAVY DUTY BINDERS,Surelock™ Post Binders,$149.21,$160.4409,1,HOME OFFICE
New York,2008-03-11 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 326,$5.53,$6.2841,1,HOME OFFICE
New York,2008-03-11 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PLASTIC STORAGE,Akro Stacking Bins,$20.73,$22.0532,1,HOME OFFICE
New York,2008-03-11 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Siemens 300 Series Flip,$5016.25,$5452.4457,1,HOME OFFICE
New York,2008-03-12 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1904,$78.51,$80.1122,1,SMALL BUSINESS
New York,2008-03-12 00:00:00,OFFICE SUPPLIES,STORAGE & ORGANIZATION,PORTABLE STORAGE,Letter Size Cart,$2659.61,$2988.3258,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,"Contract Clock, 14"", Brown",$323.09,$363.0225,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Flat Face Poster Frame,$618.71,$703.0795,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1932,$786.87,$794.8182,1,CORPORATE
New York,2008-03-13 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1942,$1434.14,$1525.6809,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1978,$125.81,$128.3776,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,PENCILS,Blackstonian Pencils,$40.92,$45.9775,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,KEYBOARDS,Micro Innovations 104 Keyboard,$66.37,$72.1413,1,SMALL BUSINESS
New York,2008-03-13 00:00:00,TECHNOLOGY,TELEPHONES AND COMMUNICATION,WIRELESS AND CELLULAR,Profile 300,$1301.65,$1479.1477,1,HOME OFFICE
New York,2008-03-14 00:00:00,FURNITURE,OFFICE FURNISHINGS,FRAMES,Dax Clear Box Frame,$52.28,$55.0316,1,HOME OFFICE
New York,2008-03-15 00:00:00,FURNITURE,OFFICE FURNISHINGS,CLOCKS,9-3/4 Diameter Round Wall Clock,$448.38,$487.3696,1,SMALL BUSINESS
New York,2008-03-15 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 31,$124.46,$131.0105,1,CORPORATE
New York,2008-03-16 00:00:00,OFFICE SUPPLIES,PAPER,COMPUTER PAPER,Xerox 1934,$1223.16,$1287.5368,1,CORPORATE
New York,2008-03-16 00:00:00,OFFICE SUPPLIES,PAPER,COPY PAPER,Xerox 1901,$58.65,$59.2424,1,CONSUMER
New York,2008-03-16 00:00:00,OFFICE SUPPLIES,PAPER,STATIONARY,Embossed Ink Jet Note Cards,$423.61,$450.6489,1,CORPORATE
New York,2008-03-16 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 309,$167.16,$170.5714,1,CORPORATE
New York,2008-03-16 00:00:00,TECHNOLOGY,COMPUTER PERIPHERALS,MEDIA,"Memorex 4.7GB DVD+RW, 3/Pack",$972.58,$1045.7849,1,CORPORATE
New York,2008-03-17 00:00:00,FURNITURE,TABLES,MEETING ROOM TABLES,BPI Conference Tables,$3023.03,$3182.1368,1,CORPORATE
New York,2008-03-17 00:00:00,OFFICE SUPPLIES,PENS & ART SUPPLIES,ART SUPPLIES,Newell 347,$19.29,$20.3053,1,SMALL BUSINESS
